Year,State,Demographic,Comparing (Focus group),Cigarette Use Prevalence % (Focus group)
2011,Mississippi,Employment,Retired,12.9
2011,Mississippi,Employment,Unable to work,36.7
2011,Mississippi,Employment,Unemployed,46.3
2011,Missouri,Employment,Employed or Self,21.8
2011,Missouri,Employment,Homemaker or Student,15.2
2011,Missouri,Employment,Retired,11.1
2011,Missouri,Employment,Unable to work,44.0
2011,Missouri,Employment,Unemployed,38.8
2011,Montana,Employment,Employed or Self,18.2
2011,Montana,Employment,Homemaker or Student,13.6
2011,Montana,Employment,Retired,10.5
2011,Montana,Employment,Unable to work,38.9
2011,Montana,Employment,Unemployed,42.7
2011,Nebraska,Employment,Employed or Self,19.5
2011,Nebraska,Employment,Homemaker or Student,12.2
2011,Nebraska,Employment,Retired,9.5
2011,Nebraska,Employment,Unable to work,36.5
2011,Nebraska,Employment,Unemployed,33.6
2011,Nevada,Employment,Employed or Self,16.6
2011,Nevada,Employment,Homemaker or Student,10.7
2011,Nevada,Employment,Retired,15.2
2011,Nevada,Employment,Unable to work,41.2
2011,Nevada,Employment,Unemployed,36.1
2011,New Hampshire,Employment,Employed or Self,15.2
2011,New Hampshire,Employment,Homemaker or Student,10.5
2011,New Hampshire,Employment,Retired,8.1
2011,New Hampshire,Employment,Unable to work,41.3
2011,New Hampshire,Employment,Unemployed,35.6
2011,New Jersey,Employment,Employed or Self,15.5
2011,New Jersey,Employment,Homemaker or Student,12.0
2011,New Jersey,Employment,Retired,8.3
2011,New Jersey,Employment,Unable to work,32.9
2011,New Jersey,Employment,Unemployed,26.7
2011,New Mexico,Employment,Employed or Self,19.8
2011,New Mexico,Employment,Homemaker or Student,12.3
2011,New Mexico,Employment,Retired,11.4
2011,New Mexico,Employment,Unable to work,29.3
2011,New Mexico,Employment,Unemployed,33.8
2011,New York,Employment,Employed or Self,16.2
2011,New York,Employment,Homemaker or Student,10.8
2011,New York,Employment,Retired,8.1
2011,New York,Employment,Unable to work,33.4
2011,New York,Employment,Unemployed,29.8
2011,North Carolina,Employment,Employed or Self,19.4
2011,North Carolina,Employment,Homemaker or Student,14.5
2011,North Carolina,Employment,Retired,11.4
2011,North Carolina,Employment,Unable to work,35.4
2011,North Carolina,Employment,Unemployed,38.4
2011,North Dakota,Employment,Employed or Self,22.2
2011,North Dakota,Employment,Homemaker or Student,13.9
2011,North Dakota,Employment,Retired,11.4
2011,North Dakota,Employment,Unable to work,42.3
2011,North Dakota,Employment,Unemployed,42.3
2011,Ohio,Employment,Employed or Self,22.8
2011,Ohio,Employment,Homemaker or Student,18.7
2011,Ohio,Employment,Retired,12.3
2011,Ohio,Employment,Unable to work,45.6
2011,Ohio,Employment,Unemployed,42.7
2011,Oklahoma,Employment,Employed or Self,23.2
2011,Oklahoma,Employment,Homemaker or Student,15.4
2011,Oklahoma,Employment,Retired,11.3
2011,Oklahoma,Employment,Unable to work,46.1
2011,Oklahoma,Employment,Unemployed,42.4
2011,Oregon,Employment,Employed or Self,16.7
2011,Oregon,Employment,Homemaker or Student,11.4
2011,Oregon,Employment,Retired,9.0
2011,Oregon,Employment,Unable to work,41.0
2011,Oregon,Employment,Unemployed,31.8
2011,Pennsylvania,Employment,Employed or Self,20.1
2011,Pennsylvania,Employment,Homemaker or Student,14.4
2011,Pennsylvania,Employment,Retired,11.3
2011,Pennsylvania,Employment,Unable to work,45.8
2011,Pennsylvania,Employment,Unemployed,39.2
2011,Rhode Island,Employment,Employed or Self,17.2
2011,Rhode Island,Employment,Homemaker or Student,11.1
2011,Rhode Island,Employment,Retired,7.7
2011,Rhode Island,Employment,Unable to work,42.8
2011,Rhode Island,Employment,Unemployed,27.0
2011,South Carolina,Employment,Employed or Self,22.8
2011,South Carolina,Employment,Homemaker or Student,16.2
2011,South Carolina,Employment,Retired,9.5
2011,South Carolina,Employment,Unable to work,33.3
2011,South Carolina,Employment,Unemployed,37.8
2011,South Dakota,Employment,Employed or Self,19.5
2011,South Dakota,Employment,Homemaker or Student,19.2
2011,South Dakota,Employment,Retired,6.9
2011,South Dakota,Employment,Unable to work,36.8
2011,South Dakota,Employment,Unemployed,53.1
2011,Tennessee,Employment,Employed or Self,22.9
2011,Tennessee,Employment,Homemaker or Student,17.9
2011,Tennessee,Employment,Retired,12.0
2011,Tennessee,Employment,Unable to work,46.7
2011,Tennessee,Employment,Unemployed,41.4
2011,Texas,Employment,Employed or Self,16.2
2011,Texas,Employment,Homemaker or Student,10.0
2011,Texas,Employment,Retired,10.5
2011,Texas,Employment,Unable to work,29.3
2011,Texas,Employment,Unemployed,26.8
2011,Utah,Employment,Employed or Self,10.7
2011,Utah,Employment,Homemaker or Student,4.2
2011,Utah,Employment,Retired,5.4
2011,Utah,Employment,Unable to work,29.2
2011,Utah,Employment,Unemployed,22.4
2011,Vermont,Employment,Employed or Self,15.6
2011,Vermont,Employment,Homemaker or Student,10.4
2011,Vermont,Employment,Retired,7.7
2011,Vermont,Employment,Unable to work,44.0
2011,Vermont,Employment,Unemployed,37.0
2011,Virginia,Employment,Employed or Self,19.2
2011,Virginia,Employment,Homemaker or Student,10.9
2011,Virginia,Employment,Retired,10.7
2011,Virginia,Employment,Unable to work,37.6
2011,Virginia,Employment,Unemployed,34.4
2011,Washington,Employment,Employed or Self,15.1
2011,Washington,Employment,Homemaker or Student,9.5
2011,Washington,Employment,Retired,8.4
2011,Washington,Employment,Unable to work,41.2
2011,Washington,Employment,Unemployed,31.1
2011,West Virginia,Employment,Employed or Self,27.2
2011,West Virginia,Employment,Homemaker or Student,24.0
2011,West Virginia,Employment,Retired,12.4
2011,West Virginia,Employment,Unable to work,43.3
2011,West Virginia,Employment,Unemployed,48.7
2011,Wisconsin,Employment,Employed or Self,19.2
2011,Wisconsin,Employment,Homemaker or Student,10.6
2011,Wisconsin,Employment,Retired,7.9
2011,Wisconsin,Employment,Unable to work,36.7
2011,Wisconsin,Employment,Unemployed,42.4
2011,Wyoming,Employment,Employed or Self,20.8
2011,Wyoming,Employment,Homemaker or Student,18.4
2011,Wyoming,Employment,Retired,9.7
2011,Wyoming,Employment,Unable to work,39.3
2011,Wyoming,Employment,Unemployed,43.0
2012,Alabama,Employment,Employed or Self,20.9
2012,Alabama,Employment,Homemaker or Student,13.7
2012,Alabama,Employment,Retired,10.2
2012,Alabama,Employment,Unable to work,33.9
2012,Alabama,Employment,Unemployed,41.1
2012,Alaska,Employment,Employed or Self,20.2
2012,Alaska,Employment,Homemaker or Student,22.8
2012,Alaska,Employment,Retired,13.9
2012,Alaska,Employment,Unable to work,42.6
2012,Alaska,Employment,Unemployed,40.5
2012,Arizona,Employment,Employed or Self,17.3
2012,Arizona,Employment,Homemaker or Student,11.2
2012,Arizona,Employment,Retired,8.8
2012,Arizona,Employment,Unable to work,25.9
2012,Arizona,Employment,Unemployed,31.6
2012,Arkansas,Employment,Employed or Self,25.8
2012,Arkansas,Employment,Homemaker or Student,21.4
2012,Arkansas,Employment,Retired,11.2
2012,Arkansas,Employment,Unable to work,39.8
2012,Arkansas,Employment,Unemployed,50.4
2012,California,Employment,Employed or Self,12.8
2012,California,Employment,Homemaker or Student,5.6
2012,California,Employment,Retired,8.3
2012,California,Employment,Unable to work,25.2
2012,California,Employment,Unemployed,21.9
2012,Colorado,Employment,Employed or Self,17.9
2012,Colorado,Employment,Homemaker or Student,11.4
2012,Colorado,Employment,Retired,8.7
2012,Colorado,Employment,Unable to work,30.9
2012,Colorado,Employment,Unemployed,38.6
2012,Connecticut,Employment,Employed or Self,15.7
2012,Connecticut,Employment,Homemaker or Student,7.6
2012,Connecticut,Employment,Retired,8.8
2012,Connecticut,Employment,Unable to work,36.2
2012,Connecticut,Employment,Unemployed,29.3
2012,Delaware,Employment,Employed or Self,20.8
2012,Delaware,Employment,Homemaker or Student,12.0
2012,Delaware,Employment,Retired,9.4
2012,Delaware,Employment,Unable to work,34.5
2012,Delaware,Employment,Unemployed,34.6
2012,District of Columbia,Employment,Employed or Self,13.7
2012,District of Columbia,Employment,Homemaker or Student,22.4
2012,District of Columbia,Employment,Retired,10.9
2012,District of Columbia,Employment,Unable to work,43.0
2012,District of Columbia,Employment,Unemployed,36.5
2012,Florida,Employment,Employed or Self,17.7
2012,Florida,Employment,Homemaker or Student,12.1
2012,Florida,Employment,Retired,9.6
2012,Florida,Employment,Unable to work,29.9
2012,Florida,Employment,Unemployed,26.4
2012,Georgia,Employment,Employed or Self,18.8
2012,Georgia,Employment,Homemaker or Student,11.6
2012,Georgia,Employment,Retired,8.9
2012,Georgia,Employment,Unable to work,33.8
2012,Georgia,Employment,Unemployed,34.7
2012,Hawaii,Employment,Employed or Self,13.9
2012,Hawaii,Employment,Homemaker or Student,10.8
2012,Hawaii,Employment,Retired,6.6
2012,Hawaii,Employment,Unable to work,30.4
2012,Hawaii,Employment,Unemployed,24.5
2012,Idaho,Employment,Employed or Self,17.4
2012,Idaho,Employment,Homemaker or Student,9.1
2012,Idaho,Employment,Retired,8.3
2012,Idaho,Employment,Unable to work,39.8
2012,Idaho,Employment,Unemployed,42.7
2012,Illinois,Employment,Employed or Self,18.9
2012,Illinois,Employment,Homemaker or Student,10.3
2012,Illinois,Employment,Retired,9.9
2012,Illinois,Employment,Unable to work,34.1
2012,Illinois,Employment,Unemployed,35.0
2012,Indiana,Employment,Employed or Self,21.7
2012,Indiana,Employment,Homemaker or Student,16.3
2012,Indiana,Employment,Retired,11.0
2012,Indiana,Employment,Unable to work,43.0
2012,Indiana,Employment,Unemployed,38.5
2012,Iowa,Employment,Employed or Self,19.8
2012,Iowa,Employment,Homemaker or Student,13.8
2012,Iowa,Employment,Retired,10.2
2012,Iowa,Employment,Unable to work,47.2
2012,Iowa,Employment,Unemployed,39.9
2012,Kansas,Employment,Employed or Self,19.8
2012,Kansas,Employment,Homemaker or Student,14.2
2012,Kansas,Employment,Retired,10.4
2012,Kansas,Employment,Unable to work,43.7
2012,Kansas,Employment,Unemployed,38.3
2012,Kentucky,Employment,Employed or Self,26.5
2012,Kentucky,Employment,Homemaker or Student,21.6
2012,Kentucky,Employment,Retired,12.9
2012,Kentucky,Employment,Unable to work,40.6
2012,Kentucky,Employment,Unemployed,44.5
2012,Louisiana,Employment,Employed or Self,26.1
2012,Louisiana,Employment,Homemaker or Student,15.9
2012,Louisiana,Employment,Retired,11.8
2012,Louisiana,Employment,Unable to work,33.3
2012,Louisiana,Employment,Unemployed,30.8
2012,Maine,Employment,Employed or Self,19.6
2012,Maine,Employment,Homemaker or Student,14.7
2012,Maine,Employment,Retired,8.4
2012,Maine,Employment,Unable to work,43.7
2012,Maine,Employment,Unemployed,43.8
2012,Maryland,Employment,Employed or Self,15.4
2012,Maryland,Employment,Homemaker or Student,10.1
2012,Maryland,Employment,Retired,9.7
2012,Maryland,Employment,Unable to work,33.3
2012,Maryland,Employment,Unemployed,36.3
2012,Massachusetts,Employment,Employed or Self,15.4
2012,Massachusetts,Employment,Homemaker or Student,14.4
2012,Massachusetts,Employment,Retired,9.3
2012,Massachusetts,Employment,Unable to work,35.2
2012,Massachusetts,Employment,Unemployed,30.9
2012,Michigan,Employment,Employed or Self,21.6
2012,Michigan,Employment,Homemaker or Student,14.9
2012,Michigan,Employment,Retired,10.5
2012,Michigan,Employment,Unable to work,38.7
2012,Michigan,Employment,Unemployed,41.4
2012,Minnesota,Employment,Employed or Self,18.4
2012,Minnesota,Employment,Homemaker or Student,13.1
2012,Minnesota,Employment,Retired,9.9
2012,Minnesota,Employment,Unable to work,42.3
2012,Minnesota,Employment,Unemployed,34.4
2012,Mississippi,Employment,Employed or Self,23.4
2012,Mississippi,Employment,Homemaker or Student,19.2
2012,Mississippi,Employment,Retired,12.9
2012,Mississippi,Employment,Unable to work,36.7
2012,Mississippi,Employment,Unemployed,46.3
2012,Missouri,Employment,Employed or Self,21.8
2012,Missouri,Employment,Homemaker or Student,15.2
2012,Missouri,Employment,Retired,11.1
2012,Missouri,Employment,Unable to work,44.0
2012,Missouri,Employment,Unemployed,38.8
2012,Montana,Employment,Employed or Self,18.2
2012,Montana,Employment,Homemaker or Student,13.6
2012,Montana,Employment,Retired,10.5
2012,Montana,Employment,Unable to work,38.9
2012,Montana,Employment,Unemployed,42.7
2012,Nebraska,Employment,Employed or Self,19.5
2012,Nebraska,Employment,Homemaker or Student,12.2
2012,Nebraska,Employment,Retired,9.5
2012,Nebraska,Employment,Unable to work,36.5
2012,Nebraska,Employment,Unemployed,33.6
2012,Nevada,Employment,Employed or Self,16.6
2012,Nevada,Employment,Homemaker or Student,10.7
2012,Nevada,Employment,Retired,15.2
2012,Nevada,Employment,Unable to work,41.2
2012,Nevada,Employment,Unemployed,36.1
2012,New Hampshire,Employment,Employed or Self,15.2
2012,New Hampshire,Employment,Homemaker or Student,10.5
2012,New Hampshire,Employment,Retired,8.1
2012,New Hampshire,Employment,Unable to work,41.3
2012,New Hampshire,Employment,Unemployed,35.6
2012,New Jersey,Employment,Employed or Self,15.5
2012,New Jersey,Employment,Homemaker or Student,12.0
2012,New Jersey,Employment,Retired,8.3
2012,New Jersey,Employment,Unable to work,32.9
2012,New Jersey,Employment,Unemployed,26.7
2012,New Mexico,Employment,Employed or Self,19.8
2012,New Mexico,Employment,Homemaker or Student,12.3
2012,New Mexico,Employment,Retired,11.4
2012,New Mexico,Employment,Unable to work,29.3
2012,New Mexico,Employment,Unemployed,33.8
2012,New York,Employment,Employed or Self,16.2
2012,New York,Employment,Homemaker or Student,10.8
2012,New York,Employment,Retired,8.1
2012,New York,Employment,Unable to work,33.4
2012,New York,Employment,Unemployed,29.8
2012,North Carolina,Employment,Employed or Self,19.4
2012,North Carolina,Employment,Homemaker or Student,14.5
2012,North Carolina,Employment,Retired,11.4
